DD:MM:YYYY,hh:mm:ss,n/a,n/a,°C,n/a,n/a,°C,n/a,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueCompressorSpeed,FU:0.valueCondenserFanSpeed,FU:0.valueAmbientSensor,FU:0.stateCoolingSwitching,FU:0.stateCoolingSwitchingRequest,Zone:0.valueAirSensor,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDoor,Zone:1.stateDoor
20.03.2020,11:43:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:44:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:45:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:39,0,0,25,0,0,15.1,48,1,0,0,0
20.03.2020,11:46:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:46:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:47:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:35,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:37,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:39,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:40,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:42,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:44,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:45,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:47,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:49,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:48:52,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:54,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:56,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:57,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:48:59,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:01,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:02,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:49:06,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:08,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:09,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:49:13,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:14,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:49:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:49:19,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:21,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:23,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:25,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:26,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:28,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:30,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:31,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:33,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:35,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:49:38,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:40,0,0,25,0,0,14.9,48,1,0,0,0
20.03.2020,11:49:42,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:44,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:45,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:47,0,0,25,0,0,15,48,1,0,1,0
20.03.2020,11:49:49,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:50,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:52,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:54,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:56,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:57,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:49:59,0,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:01,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:02,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:04,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:06,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:08,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:09,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:11,2320,0,25,0,0,15,48,1,0,1,0
20.03.2020,11:50:13,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:15,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:16,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:18,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:20,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:21,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:23,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:25,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:27,2320,0,25,0,0,15,48,1,0,1,0
20.03.2020,11:50:28,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:30,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:32,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:33,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:35,2320,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:37,4137,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:39,4137,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:40,4137,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:42,4137,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:44,4137,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:46,4500,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:47,4500,0,25,0,0,14.9,48,1,0,1,0
20.03.2020,11:50:49,4500,0,25,0,0,14.9,0,1,0,1,0
20.03.2020,11:50:51,4500,0,25,0,0,14.9,0,1,0,1,0
20.03.2020,11:50:53,4500,0,25,0,0,14.9,100,1,0,1,0
20.03.2020,11:50:55,4500,0,25,0,0,14.9,100,1,0,1,0
20.03.2020,11:50:56,4500,0,25,0,0,15,100,1,0,1,0
20.03.2020,11:50:58,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:00,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:02,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:03,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:05,4500,0,25,0,3,14.9,100,1,0,1,0
20.03.2020,11:51:07,4500,0,25,0,3,14.9,100,1,0,1,0
20.03.2020,11:51:09,4500,0,25,0,3,14.9,100,1,0,1,0
20.03.2020,11:51:11,4500,0,25,0,1,14.9,100,1,0,1,0
20.03.2020,11:51:12,4500,0,25,0,1,14.9,100,1,0,1,0
20.03.2020,11:51:14,4500,0,25,0,0,14.9,100,1,0,1,0
20.03.2020,11:51:16,4500,0,25,0,0,15,100,1,0,1,0
20.03.2020,11:51:18,4500,0,25,0,0,14.9,100,1,0,1,0
20.03.2020,11:51:19,4500,0,25,0,0,14.9,100,1,0,1,0
20.03.2020,11:51:21,4500,0,25,0,0,14.9,100,1,0,1,0
20.03.2020,11:51:23,4500,0,25,0,1,15,100,1,0,1,0
20.03.2020,11:51:25,4500,0,25,0,1,14.9,100,1,0,1,0
20.03.2020,11:51:27,4500,0,25,0,3,14.9,100,1,0,1,0
20.03.2020,11:51:28,4500,0,25,0,3,15,100,1,0,1,0
20.03.2020,11:51:30,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:32,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:34,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:35,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:37,4500,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:39,2320,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:41,2320,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:42,2320,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:44,2320,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:46,2320,0,25,0,2,15,100,1,0,1,0
20.03.2020,11:51:48,2320,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:49,0,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:51,0,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:53,0,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:55,0,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:56,0,0,25,0,2,14.9,100,1,0,1,0
20.03.2020,11:51:58,0,0,25,0,2,14.9,50,1,0,1,0
20.03.2020,11:52:00,0,0,25,0,2,14.9,50,1,0,1,0
20.03.2020,11:52:02,0,0,25,0,2,14.9,50,1,0,1,0
20.03.2020,11:52:03,0,0,25,0,2,14.9,50,1,0,1,0
20.03.2020,11:52:05,0,0,25,0,2,14.9,50,1,0,1,0
20.03.2020,11:52:07,0,0,25,0,2,14.9,0,1,0,1,0
20.03.2020,11:52:09,0,0,25,0,2,14.9,0,1,0,1,0
20.03.2020,11:52:11,0,0,25,0,2,14.9,0,1,0,1,0
20.03.2020,11:52:12,0,0,25,0,2,15,0,1,0,1,0
20.03.2020,11:52:14,0,0,25,0,2,14.9,0,1,0,1,0
20.03.2020,11:52:16,0,0,25,0,2,15,0,1,0,0,0
20.03.2020,11:52:18,0,0,25,0,2,14.9,0,1,0,0,0
20.03.2020,11:52:19,0,0,25,0,2,14.9,0,1,0,0,0
20.03.2020,11:52:21,0,0,25,0,2,14.9,0,1,0,0,0
20.03.2020,11:52:22,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,11:52:24,2500,0,25,3,2,14.9,100,1,0,1,0
20.03.2020,11:52:26,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:27,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:29,2500,0,25,2,2,15,100,1,0,1,0
20.03.2020,11:52:31,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:33,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:34,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:36,2500,0,25,2,2,15,100,1,0,1,0
20.03.2020,11:52:38,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:40,2500,0,25,2,2,14.9,100,1,0,1,0
20.03.2020,11:52:41,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:43,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:45,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:46,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:48,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:50,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:52,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:53,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:55,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:57,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:52:59,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:01,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:02,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:04,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:06,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:07,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:09,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:11,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:13,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:15,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:16,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:18,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:20,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:21,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:23,2500,0,25,2,2,14.9,0,1,0,0,0
20.03.2020,11:53:25,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:26,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:28,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:30,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:32,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:33,2500,0,25,3,1,15,0,1,0,0,0
20.03.2020,11:53:35,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:37,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:38,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:40,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:42,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:44,2500,0,25,3,1,14.9,0,1,0,0,0
20.03.2020,11:53:45,2500,0,25,3,1,14.9,0,0,0,0,0
20.03.2020,11:53:47,1300,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:53:49,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:53:51,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:53:52,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:53:54,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:53:56,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:53:57,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:53:59,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:01,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:03,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:04,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:06,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:08,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:09,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:54:11,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:13,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:54:15,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:54:17,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:18,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:54:20,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:22,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:24,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:26,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:28,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:29,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:31,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:33,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:34,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:54:36,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:38,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:40,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:41,0,0,25,0,2,14.9,0,0,0,0,0
