DD:MM:YYYY,hh:mm:ss,°C,°C,°C,°C,°C,°C,°C,n/a,n/a,n/a,n/a,V,V,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueAmbientSensor,Zone:0.valueAirSensor,Zone:1.valueAirSensor,Zone:0.valueEvaporatorSensor,Zone:1.valueEvaporatorSensor,Zone:0.valueBioSensor,Zone:1.valueBioSensor,Zone:0.stateDoor,Zone:1.stateDoor,Zone:0.stateDoorAlarm,Zone:1.stateDoorAlarm,Zone:0.valueFanSpeed,Zone:1.valueFanSpeed,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDefrostHeaterRequest
20.03.2020,14:40:56,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:03,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:05,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:08,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:11,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:25,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:35,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:38,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:43,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:53,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:41:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:03,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:15,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:33,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:42,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:43,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:47,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:48,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:53,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:42:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:14,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:15,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:24,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:30,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:32,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:35,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:39,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:44,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:47,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:43:59,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:21,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:29,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:31,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:32,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:34,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:42,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:44,25,15,-15,0,-18.2,18,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:56,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:57,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:44:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:14,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:31,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:39,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:44,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:45:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:13,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:35,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:40,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:46:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:00,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:03,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:05,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:15,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:23,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:25,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:28,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:32,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:38,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:43,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
20.03.2020,14:47:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,1,1,0
